id,campaign_id,coupon_id,customer_id,redemption_status,kfold
8971,13,561,145,0,1
29205,8,922,686,0,1
52647,8,13,119,0,1
107380,12,109,1500,0,1
118150,26,468,464,0,1
121347,8,733,72,0,1
124633,11,980,890,0,1
103377,8,1081,136,0,1
40004,26,930,1465,0,1
104996,2,460,1191,0,1
35392,8,759,418,0,1
87072,30,924,1123,0,1
39221,30,984,1144,0,1
50573,13,144,1526,0,1
101372,8,509,1320,0,1
99330,13,675,162,0,1
117122,13,681,382,0,1
100572,13,888,1537,0,1
24724,8,694,822,0,1
15604,13,128,708,0,1
4435,30,381,561,0,1
104189,8,772,412,0,1
36246,1,568,595,0,1
20820,8,622,784,0,1
51176,8,727,1579,0,1
13542,26,824,1396,0,1
23012,8,437,678,0,1
20998,26,979,1283,0,1
28020,5,934,8,0,1
24586,13,155,983,0,1
106023,13,413,607,1,1
97449,5,431,1194,0,1
33593,8,102,341,0,1
15376,8,654,697,0,1
101234,8,1048,573,0,1
93694,8,91,116,0,1
68585,8,615,676,0,1
73411,12,705,1205,0,1
21225,13,485,1263,0,1
107173,8,1070,1180,0,1
29325,13,1047,206,0,1
95215,13,771,38,0,1
11373,29,418,1296,0,1
96661,11,571,1506,0,1
111681,26,1115,1174,0,1
87322,29,868,460,0,1
74791,8,983,739,0,1
76382,9,444,489,0,1
81544,30,438,1086,0,1
61485,13,949,807,0,1
44001,30,439,459,0,1
35500,29,458,570,0,1
95483,30,909,836,0,1
74758,1,1112,72,0,1
23196,13,413,1430,0,1
94851,7,17,992,0,1
70255,29,1035,1398,0,1
109190,13,675,566,1,1
106737,8,1002,1556,1,1
52252,13,949,1183,0,1
9485,12,783,1341,1,1
125538,12,1075,1084,0,1
106389,8,733,91,0,1
126998,29,443,876,0,1
127732,5,893,1522,0,1
67578,30,638,419,0,1
45367,13,705,1481,0,1
56522,9,635,580,0,1
3982,5,1105,1145,0,1
124073,8,60,607,0,1
107567,5,279,1511,0,1
63943,26,250,667,0,1
18083,12,526,659,0,1
61942,26,776,1146,0,1
68657,30,360,597,0,1
79485,8,624,457,0,1
58749,12,108,821,0,1
98767,13,138,310,0,1
71364,13,667,1208,0,1
30190,8,85,935,0,1
80024,30,672,626,0,1
101,13,169,888,0,1
20444,13,960,1270,0,1
97461,8,45,466,0,1
101884,13,467,740,0,1
5420,26,379,751,0,1
127885,13,992,951,0,1
71557,11,658,1332,0,1
86354,13,909,652,0,1
32396,13,588,1449,0,1
116534,10,279,510,0,1
68015,13,134,881,0,1
109945,26,937,1418,0,1
74672,8,513,973,0,1
2021,30,486,531,0,1
76924,9,607,474,0,1
38270,12,783,1319,0,1
110882,8,705,1560,0,1
121791,26,352,1079,0,1
8896,13,157,795,0,1
34291,4,407,1509,0,1
116130,13,118,626,0,1
101508,12,107,519,0,1
84891,13,169,495,0,1
14545,12,572,1383,0,1
95443,26,328,766,0,1
44028,11,971,901,0,1
16554,8,11,195,0,1
47028,7,1102,898,0,1
113479,13,944,324,0,1
7512,5,689,709,0,1
65723,13,517,344,0,1
10903,26,1087,1323,0,1
92517,8,62,1015,0,1
11215,8,465,1124,0,1
93519,13,694,1245,0,1
122704,13,268,75,0,1
95218,13,26,1050,0,1
115509,27,394,1430,0,1
35638,8,1045,682,0,1
38664,8,51,209,0,1
90099,8,288,88,0,1
105151,8,61,288,0,1
98955,13,881,377,0,1
31898,30,1003,465,0,1
54420,13,667,82,0,1
93103,13,940,694,0,1
128334,30,1001,523,0,1
68813,13,162,1385,0,1
92945,8,430,757,0,1
58225,8,57,843,0,1
42008,29,1081,1140,0,1
101303,30,380,1140,0,1
123592,13,987,787,0,1
72727,5,431,392,0,1
81545,8,762,1524,0,1
21165,8,61,623,0,1
51833,8,610,901,0,1
47889,8,1110,1390,0,1
91663,8,694,536,0,1
33681,8,983,1524,0,1
21944,26,435,198,0,1
19114,12,496,545,0,1
22349,13,171,1292,0,1
45865,13,786,150,0,1
86894,13,888,1178,0,1
35701,5,934,1358,0,1
63789,8,85,93,0,1
33426,30,691,1348,0,1
79920,10,280,1415,0,1
80971,12,107,169,0,1
70184,30,529,1012,0,1
94984,29,943,285,0,1
97064,8,278,1371,0,1
123269,5,893,1263,0,1
25318,8,964,735,0,1
85511,30,307,1246,0,1
123636,8,604,1016,0,1
21351,30,818,1415,0,1
56084,8,97,785,0,1
102216,26,1031,1534,0,1
35320,4,16,748,0,1
52150,13,116,189,0,1
54467,13,168,1494,0,1
5833,7,1102,866,0,1
41838,8,78,135,0,1
61241,8,672,675,0,1
30945,13,482,5,0,1
97934,13,275,681,0,1
120341,8,100,60,0,1
9487,13,126,1173,0,1
10827,13,118,529,0,1
124780,8,1073,904,0,1
58415,8,511,287,0,1
113912,30,1083,927,0,1
77616,8,915,860,0,1
84569,29,750,586,0,1
101451,13,171,939,0,1
29001,12,819,731,0,1
69241,8,68,593,0,1
29260,4,459,909,0,1
93713,8,84,1016,0,1
36556,30,866,766,0,1
1746,3,321,1025,0,1
92726,10,457,726,0,1
33345,13,865,684,0,1
70805,8,737,700,0,1
37624,13,1031,413,0,1
49670,13,160,293,0,1
56421,8,80,1404,0,1
125838,9,520,561,0,1
92473,7,1050,1187,0,1
118674,8,808,665,0,1
126966,8,883,1524,0,1
92916,13,145,1344,0,1
106864,26,519,1309,0,1
107298,13,508,666,0,1
25113,8,604,1546,0,1
109799,29,416,795,0,1
88267,3,308,1457,0,1
32990,13,1100,849,0,1
72369,13,135,232,0,1
95286,8,792,488,0,1
6296,13,667,742,0,1
30855,30,303,550,0,1
94307,10,662,1368,0,1
66308,13,135,972,0,1
37233,13,129,1003,0,1
118187,13,885,1542,0,1
72620,13,120,1215,0,1
96602,13,578,198,0,1
98131,8,288,293,0,1
18544,26,302,1049,0,1
56462,8,889,643,0,1
35406,13,480,1516,0,1
57120,13,672,839,0,1
32401,8,567,722,0,1
64672,13,606,810,0,1
18300,28,702,787,0,1
41171,26,545,1522,0,1
7719,30,666,588,0,1
87838,27,822,1430,0,1
41635,5,1043,616,0,1
54776,8,1033,364,0,1
116047,8,942,273,0,1
113642,8,658,1346,0,1
105012,13,124,1469,0,1
65586,8,711,208,0,1
82194,8,49,1289,0,1
125272,12,107,7,0,1
94756,8,879,1134,0,1
48207,13,135,574,0,1
86201,30,348,88,0,1
4248,30,665,233,0,1
59398,8,65,208,0,1
103637,13,949,655,0,1
30409,8,49,338,0,1
88398,13,694,402,0,1
52445,30,269,867,0,1
4953,8,76,751,0,1
37910,11,910,183,0,1
66579,13,995,1226,0,1
48310,8,747,586,0,1
83988,29,265,278,0,1
87223,8,51,651,0,1
87794,29,613,1006,0,1
56054,26,620,321,0,1
56896,30,1036,919,0,1
6340,29,619,131,0,1
61696,13,606,622,0,1
76258,8,624,1450,0,1
113586,13,610,1072,0,1
39915,8,11,329,0,1
34702,13,685,1268,0,1
6792,29,1081,413,0,1
111724,11,1044,101,0,1
82119,9,578,569,0,1
59701,13,1021,367,0,1
13416,8,725,1556,0,1
81216,11,658,1359,0,1
35100,8,883,241,0,1
31843,8,53,860,0,1
34834,4,104,474,0,1
59721,13,617,489,0,1
85696,26,660,814,0,1
84471,8,69,3,0,1
113026,13,156,1536,0,1
36532,8,9,593,0,1
70820,13,610,1538,0,1
122911,13,1055,257,0,1
48587,13,112,600,0,1
115330,8,513,314,0,1
47168,26,1033,507,0,1
32780,8,884,684,0,1
107321,10,1043,1477,0,1
76929,9,287,420,0,1
62461,8,879,1539,0,1
6642,8,256,446,0,1
40732,8,50,870,0,1
110264,29,787,368,0,1
46128,12,470,664,0,1
41559,8,885,644,0,1
77413,8,661,375,0,1
8478,30,288,1299,0,1
50621,8,447,216,0,1
34385,5,967,567,0,1
77540,11,1044,47,0,1
40629,13,886,649,0,1
116025,8,490,837,0,1
41718,13,726,1372,0,1
107291,7,641,722,0,1
127858,8,762,1312,0,1
55580,26,365,1261,0,1
101938,8,64,993,0,1
20429,26,926,814,0,1
54847,8,98,815,0,1
2075,13,27,351,0,1
119329,26,357,1304,0,1
90673,8,738,1170,0,1
89142,29,800,363,0,1
24075,26,489,1375,0,1
19859,29,696,1324,0,1
85363,9,19,99,0,1
10317,30,754,891,1,1
44493,30,602,626,0,1
121233,7,691,659,0,1
96192,7,641,1458,0,1
19684,13,485,934,0,1
39274,13,987,659,0,1
110444,9,105,71,0,1
61890,8,90,603,0,1
115349,8,49,329,0,1
94482,13,110,1172,0,1
109729,30,686,725,0,1
112358,26,745,158,0,1
55669,30,733,565,0,1
106441,13,625,1493,1,1
118857,30,470,1457,0,1
82765,10,279,31,0,1
51024,30,363,891,0,1
67612,5,689,392,0,1
79566,13,714,151,0,1
84608,9,989,1339,0,1
76057,13,465,239,0,1
32736,8,86,314,0,1
123788,7,392,1384,0,1
86039,4,895,675,0,1
121516,29,982,498,0,1
115931,13,150,424,0,1
121131,11,910,1386,0,1
33787,8,727,837,0,1
82274,11,1099,1144,0,1
46471,29,643,1324,0,1
21997,8,709,67,0,1
55439,9,575,36,0,1
44179,26,710,1534,0,1
43172,13,148,622,0,1
27716,13,26,68,0,1
76383,27,822,195,0,1
46607,29,943,1242,0,1
111450,26,764,639,0,1
39541,3,263,590,0,1
115753,13,510,1323,0,1
32807,13,786,1378,0,1
7197,29,265,1444,0,1
19424,9,468,686,0,1
14333,29,443,63,0,1
5034,8,13,1062,0,1
17197,13,610,1385,0,1
15520,30,468,433,0,1
32866,8,559,883,0,1
34038,30,576,38,0,1
71036,10,662,1231,0,1
90007,8,755,183,0,1
117020,8,581,549,0,1
95157,29,896,1339,0,1
27370,9,578,686,0,1
39553,30,595,1226,0,1
124071,8,884,327,0,1
18681,29,943,1212,0,1
5787,9,691,155,0,1
42034,8,54,1470,0,1
25187,11,1012,1146,0,1
103578,8,96,90,0,1
96621,13,434,1076,0,1
15410,8,672,529,0,1
18631,8,86,274,0,1
28615,7,1050,1049,0,1
35467,5,431,302,0,1
86163,30,616,1258,0,1
8758,10,279,186,0,1
56802,26,851,1423,0,1
14753,13,608,111,0,1
67367,8,919,855,0,1
67969,8,761,1403,0,1
59197,26,820,679,0,1
15118,8,61,855,0,1
112905,30,325,1335,0,1
55958,10,689,515,0,1
99778,8,296,21,0,1
109433,8,656,407,0,1
67154,13,155,519,0,1
27825,13,1029,1456,0,1
65369,26,729,212,0,1
74671,8,883,243,0,1
85256,13,758,808,0,1
115958,12,496,1033,0,1
12424,13,422,401,0,1
105309,29,982,247,0,1
55792,8,757,652,0,1
102627,8,48,480,0,1
34204,5,431,464,0,1
62776,8,12,805,0,1
63458,8,922,707,0,1
116651,13,26,1388,0,1
108761,8,1110,289,0,1
82453,8,9,1167,0,1
56843,13,508,1310,0,1
48738,9,705,316,0,1
45539,26,752,1029,0,1
48096,9,870,1500,0,1
5941,26,1033,357,0,1
112046,26,749,648,0,1
32531,12,466,1043,0,1
88945,8,97,1317,0,1
116561,26,410,121,0,1
79483,8,97,672,0,1
109197,26,339,1565,0,1
105944,12,470,460,0,1
66590,29,975,634,0,1
13065,26,365,631,0,1
26514,12,819,976,0,1
96304,13,406,1133,0,1
69090,8,733,927,0,1
11430,13,262,891,0,1
120235,12,470,578,0,1
117338,30,948,357,0,1
39304,13,1114,351,0,1
11781,13,119,850,0,1
39370,13,578,194,0,1
83339,26,1053,365,0,1
45062,8,509,1310,0,1
85924,26,330,867,0,1
119199,29,1046,152,0,1
59981,8,865,1531,0,1
57087,13,168,1395,0,1
11776,9,444,561,0,1
19093,13,26,1255,0,1
106624,8,623,292,0,1
105097,8,1073,1055,0,1
49805,8,889,295,0,1
50581,1,847,72,0,1
29552,13,949,1410,0,1
94477,13,504,1068,0,1
16643,13,116,412,0,1
51072,13,771,1071,0,1
28672,13,127,1045,0,1
109930,26,1013,1549,0,1
9982,26,1024,1044,0,1
109318,29,619,181,0,1
31896,13,139,207,0,1
111451,8,513,1313,0,1
82126,9,788,661,0,1
127252,26,358,1125,0,1
109736,8,700,314,0,1
105820,4,803,538,0,1
73865,7,986,898,0,1
56323,26,519,799,0,1
10622,8,741,1194,0,1
126589,30,974,1521,0,1
42234,9,705,1505,0,1
25251,10,457,8,0,1
84110,11,980,749,0,1
73940,9,535,1398,0,1
59502,11,795,958,0,1
82534,13,244,1371,0,1
41985,8,610,858,0,1
122540,11,910,256,0,1
56266,13,510,748,0,1
49506,30,563,711,0,1
108635,12,572,1418,0,1
38861,13,161,1405,0,1
126768,13,1033,1580,0,1
80135,12,470,1349,0,1
12577,30,974,510,0,1
50415,8,50,959,0,1
69070,26,301,1202,0,1
27960,8,61,150,0,1
114516,8,747,1458,0,1
46190,13,940,770,0,1
102149,13,705,1556,0,1
114501,13,901,421,0,1
92285,13,1112,133,0,1
104225,13,992,555,0,1
60617,13,901,1045,0,1
84397,8,722,536,0,1
58907,29,416,1212,0,1
75723,13,1108,1473,0,1
110002,8,269,760,0,1
120559,11,571,107,0,1
95728,8,979,270,0,1
36760,13,865,1538,0,1
15022,13,132,446,0,1
40114,11,669,724,0,1
31960,8,6,235,1,1
62745,8,100,1349,0,1
9419,26,475,1192,0,1
75769,29,943,590,0,1
116080,13,919,446,0,1
93392,11,506,78,0,1
109302,13,1032,385,0,1
52844,13,118,136,0,1
93326,11,795,1534,0,1
103703,13,1025,1506,0,1
119977,4,803,1157,0,1
12141,30,310,1012,0,1
128502,8,52,1305,0,1
69823,29,1035,1229,0,1
11261,12,496,883,0,1
59769,13,504,854,0,1
124985,11,669,239,0,1
74065,30,391,1347,0,1
53208,26,1020,927,0,1
94545,13,420,412,0,1
108147,8,615,1547,0,1
16752,11,1012,355,0,1
109060,8,989,745,0,1
61548,13,110,254,0,1
118115,26,478,834,0,1
116903,27,400,464,0,1
72999,12,705,460,0,1
8953,30,426,698,0,1
14123,3,400,725,0,1
111769,13,152,565,0,1
52968,12,108,587,0,1
12381,8,759,1085,0,1
68646,29,943,962,0,1
115122,7,17,802,0,1
75736,13,149,289,0,1
44622,8,654,1031,0,1
37983,12,819,948,0,1
26107,30,646,595,0,1
10517,26,942,801,0,1
98701,13,865,1127,0,1
7065,30,426,273,0,1
2770,8,430,132,0,1
105031,8,723,458,0,1
115102,8,447,1371,0,1
11967,28,587,231,0,1
49978,13,386,173,0,1
120009,8,283,532,0,1
15001,11,1099,1558,0,1
58808,13,714,623,0,1
52390,13,139,286,0,1
123162,13,512,232,0,1
1207,7,392,1065,0,1
96418,8,882,210,0,1
32331,8,13,876,0,1
28519,26,875,1049,0,1
35511,26,636,1555,0,1
125145,9,520,822,0,1
31611,13,21,1486,0,1
36872,12,108,1123,0,1
54864,30,554,895,0,1
37884,8,50,135,0,1
75449,5,1105,735,0,1
72399,26,605,891,0,1
61850,8,723,437,0,1
127707,30,994,1290,0,1
53453,12,109,1,0,1
15575,11,1044,437,0,1
26942,13,588,88,0,1
19177,8,808,105,0,1
126664,8,96,445,0,1
8115,13,1027,1397,0,1
50312,8,581,131,0,1
14246,13,892,1031,0,1
56681,13,512,577,0,1
61926,13,610,983,0,1
10799,26,528,712,0,1
14267,13,130,686,0,1
78602,8,970,161,0,1
122027,13,450,1469,0,1
96741,8,501,813,0,1
128510,26,1013,1534,0,1
14800,8,283,520,0,1
7728,5,1043,1343,0,1
62012,13,714,270,0,1
114940,8,1085,1014,0,1
101251,7,1050,822,0,1
63874,8,817,569,0,1
33811,30,858,859,0,1
2047,8,383,797,0,1
3798,11,910,187,0,1
105887,13,586,33,0,1
87782,8,49,1374,0,1
122427,13,987,188,0,1
59873,13,167,1375,0,1
87044,26,361,175,0,1
96361,29,943,1276,0,1
50614,13,131,453,0,1
23862,8,85,1480,0,1
70930,8,102,752,0,1
97889,26,514,566,1,1
2748,8,71,1012,0,1
79988,26,514,795,0,1
64715,13,147,644,0,1
31470,13,888,61,0,1
126027,10,968,1471,0,1
96081,13,995,239,0,1
67794,13,561,1341,0,1
80473,8,83,1223,0,1
86853,8,810,1010,0,1
75693,13,888,561,0,1
68388,7,17,338,0,1
12294,28,1041,1387,0,1
5920,12,1063,621,0,1
49346,8,532,679,0,1
92810,13,27,1186,0,1
93408,8,96,253,0,1
27860,8,285,140,0,1
64605,8,51,236,0,1
91304,2,460,1450,0,1
73793,8,1084,318,0,1
14185,26,262,280,0,1
26602,10,662,1378,0,1
123256,30,858,1192,0,1
4058,8,709,622,0,1
63425,30,1051,979,0,1
104526,8,98,809,0,1
39003,13,673,1466,0,1
91751,6,677,831,0,1
42084,5,1043,195,0,1
11227,13,422,1091,0,1
50299,8,97,92,0,1
81407,11,1099,700,0,1
2557,13,273,1339,0,1
24450,13,517,1343,0,1
104049,8,52,131,0,1
66177,26,898,759,0,1
26822,4,591,1060,0,1
79474,29,538,669,0,1
127922,8,513,959,0,1
10824,30,1074,1014,0,1
18495,26,926,857,0,1
63595,29,800,1140,0,1
105234,13,137,804,0,1
93168,8,101,1489,0,1
38793,29,458,398,0,1
127448,8,95,70,0,1
20616,13,145,66,0,1
48917,13,1056,603,0,1
58061,11,658,625,0,1
118780,8,761,769,0,1
4007,29,975,363,0,1
65211,11,1012,1386,0,1
60012,29,538,63,0,1
82502,8,567,424,0,1
94650,13,119,172,0,1
52354,13,148,1092,0,1
54469,8,430,466,0,1
51298,13,277,1333,0,1
9519,26,854,90,0,1
3132,9,635,489,0,1
120787,13,244,458,0,1
116961,13,681,1118,0,1
124436,13,434,684,0,1
46663,5,1043,1120,0,1
80323,13,125,191,0,1
5881,8,63,886,0,1
36461,26,746,1528,0,1
98520,8,276,362,0,1
74268,13,1029,1352,0,1
89382,13,979,114,0,1
70364,1,904,595,0,1
50296,8,257,105,0,1
6095,8,465,762,0,1
75132,26,630,310,0,1
66314,8,465,725,0,1
106101,13,153,331,0,1
78923,26,908,444,0,1
93882,13,1070,1191,0,1
62182,12,496,535,0,1
84342,29,265,1384,0,1
17973,13,281,1215,0,1
34031,12,496,21,0,1
59174,8,269,1008,0,1
17856,13,1029,474,0,1
119636,2,628,1079,0,1
26138,13,1047,1582,0,1
22497,13,249,1296,0,1
79586,8,432,218,0,1
2731,10,934,1285,0,1
33875,30,784,566,0,1
23190,13,144,1432,0,1
2749,13,608,318,0,1
13098,13,148,1033,0,1
97789,12,526,971,0,1
55203,13,150,849,0,1
112529,12,779,452,0,1
111346,8,757,939,0,1
70604,26,475,989,0,1
31214,13,440,1036,0,1
59167,13,275,821,0,1
25910,29,458,26,0,1
113258,8,296,1001,0,1
126397,11,913,1092,0,1
41432,13,763,652,0,1
24573,26,306,607,0,1
6760,13,129,1582,0,1
79010,29,800,795,0,1
86412,13,485,389,0,1
64036,26,381,1464,0,1
8630,8,84,893,0,1
12748,13,480,36,0,1
42467,8,73,62,0,1
36591,29,613,1198,0,1
107122,8,807,661,0,1
67976,13,672,1404,0,1
69917,26,1080,957,0,1
69471,29,619,1198,1,1
43325,13,277,1284,0,1
74914,30,300,1328,0,1
66342,13,919,779,0,1
106833,29,975,923,0,1
85181,26,521,158,0,1
103547,8,817,1123,0,1
52416,8,90,740,0,1
125537,8,915,257,0,1
33974,8,85,156,0,1
27929,8,807,250,0,1
20121,26,666,687,0,1
62421,13,754,595,0,1
87843,13,450,463,0,1
30033,26,298,1202,0,1
72754,30,346,365,0,1
60918,12,496,552,0,1
86349,13,160,1015,0,1
101552,30,362,895,0,1
108100,8,661,8,1,1
79057,8,293,1408,0,1
99784,30,1076,1547,0,1
22741,13,578,1434,0,1
54442,11,658,1481,0,1
90174,26,852,387,0,1
102981,8,47,636,0,1
49159,8,74,173,0,1
83980,8,67,1439,0,1
33838,29,3,1573,0,1
9298,13,1100,526,0,1
68597,26,1033,1287,0,1
62897,13,156,1214,0,1
8563,8,12,1372,0,1
103483,13,705,1333,0,1
121497,13,126,1290,0,1
85821,5,689,1103,0,1
100238,29,597,63,0,1
112200,13,949,1169,0,1
115034,26,350,1224,0,1
104142,13,517,930,0,1
114943,8,54,514,0,1
122087,13,1032,1144,0,1
85709,30,359,1324,0,1
104042,8,559,1506,0,1
71918,8,581,1427,0,1
4239,8,532,892,0,1
109195,29,674,786,0,1
118612,8,77,357,0,1
4749,13,672,1403,0,1
79573,8,920,746,0,1
93528,30,354,1436,0,1
47368,13,517,1316,0,1
53650,8,812,422,0,1
118561,5,279,408,0,1
58773,8,579,549,0,1
35720,30,665,685,0,1
35401,13,112,761,0,1
17557,13,756,506,0,1
111629,8,47,372,0,1
82290,8,13,1458,0,1
116763,27,1089,195,0,1
102296,30,414,626,0,1
63987,13,754,490,1,1
27633,9,635,369,0,1
89872,13,919,585,0,1
18809,26,917,365,0,1
111660,8,271,1381,0,1
125151,9,287,71,0,1
308,8,883,1446,0,1
88351,13,510,1168,0,1
94087,12,779,482,0,1
115387,13,679,526,0,1
63548,30,382,93,0,1
69820,8,884,967,1,1
117639,13,513,387,0,1
124540,30,686,937,0,1
7273,8,817,1197,0,1
53872,10,689,1341,0,1
57407,13,778,1537,0,1
69380,8,723,708,0,1
106969,13,681,968,0,1
21521,9,989,1460,0,1
109976,13,145,529,0,1
93299,8,49,790,0,1
96373,8,11,748,0,1
100900,30,563,1564,0,1
89935,13,122,469,0,1
95264,26,876,1225,0,1
101538,8,1085,181,0,1
52606,30,531,88,0,1
46302,30,438,1288,0,1
126760,12,492,1524,0,1
19202,13,440,280,0,1
121126,11,795,453,0,1
108931,13,123,9,0,1
62049,13,158,367,0,1
70089,13,24,795,0,1
120813,8,915,125,0,1
65052,8,674,1335,0,1
98037,26,947,706,0,1
1647,30,974,37,0,1
36778,11,669,1011,0,1
77810,26,489,214,0,1
64326,8,1002,1077,0,1
15316,13,504,972,0,1
19923,12,1063,1093,0,1
12132,13,139,1367,0,1
108371,8,71,873,0,1
93349,13,147,1438,0,1
26212,8,64,683,0,1
112092,13,714,995,0,1
44254,4,16,483,0,1
115667,7,641,1470,0,1
1975,30,320,231,0,1
16709,29,3,874,0,1
14991,8,970,320,0,1
43096,13,987,997,0,1
11800,13,844,485,0,1
359,26,797,214,1,1
127031,11,658,302,0,1
41498,4,407,8,0,1
74352,26,931,639,0,1
9810,11,759,1240,0,1
2185,26,1039,1397,0,1
70326,8,481,375,0,1
71519,9,287,1007,0,1
82664,8,269,976,0,1
111179,8,583,1081,0,1
34616,13,118,756,0,1
95677,8,276,968,0,1
4617,9,578,1068,0,1
65710,13,467,570,0,1
95449,3,835,1025,0,1
70366,13,773,1343,0,1
123457,4,407,1231,0,1
61302,8,738,624,0,1
52026,8,622,593,0,1
40872,8,694,561,0,1
5029,8,911,809,0,1
93052,13,763,1371,0,1
30625,30,616,1255,0,1
33175,13,386,332,0,1
2419,29,1046,91,0,1
128227,13,168,1095,0,1
98682,30,666,141,0,1
65810,9,575,1500,0,1
88265,8,79,1276,0,1
90057,9,575,608,0,1
37859,8,806,193,0,1
14180,13,516,647,0,1
48594,8,430,1493,0,1
83879,9,444,1573,0,1
43254,29,787,102,0,1
69284,13,172,380,0,1
104925,26,898,783,0,1
24610,13,139,1255,0,1
78819,8,884,578,0,1
94919,8,884,524,0,1
114825,26,1030,943,0,1
35552,26,783,1239,0,1
90074,8,983,135,0,1
30523,8,61,220,0,1
99095,13,530,535,0,1
93224,8,757,927,0,1
101448,26,912,1203,0,1
101032,30,355,1497,0,1
14562,10,431,729,0,1
98185,8,276,1229,0,1
114821,8,383,296,0,1
85155,11,910,418,0,1
37892,13,608,690,0,1
55758,13,850,660,0,1
111793,12,107,535,0,1
47206,8,916,1142,0,1
80755,13,888,1109,0,1
47576,8,8,8,0,1
57784,13,588,1491,0,1
1548,5,689,688,0,1
30498,26,937,919,0,1
31973,26,309,464,0,1
44327,8,906,346,0,1
97756,8,761,297,0,1
96736,8,90,318,0,1
74792,4,803,1071,0,1
104379,26,298,269,0,1
34536,8,942,749,0,1
12234,26,746,531,0,1
76784,8,51,1273,0,1
117427,26,326,11,0,1
14698,26,464,275,0,1
5685,13,23,173,0,1
118721,9,989,1333,0,1
128017,8,509,1297,0,1
125330,9,896,553,0,1
16062,11,910,254,0,1
41358,8,793,556,0,1
87948,8,705,1285,0,1
109419,30,256,874,0,1
97462,29,643,1252,0,1
48973,8,883,337,0,1
125925,13,153,1477,0,1
76402,8,247,682,0,1
23111,13,995,1538,0,1
70002,8,256,1388,0,1
118491,8,1070,1036,0,1
125448,11,971,106,0,1
38561,13,530,519,0,1
63974,8,808,1045,0,1
6629,26,947,1157,0,1
7933,8,98,1371,0,1
92742,8,761,1240,0,1
54788,8,744,156,0,1
93877,26,435,751,0,1
43972,8,979,1327,0,1
115866,13,960,900,0,1
34612,11,971,750,0,1
106246,13,578,761,0,1
69430,8,13,1381,0,1
47651,13,253,58,0,1
101652,8,56,176,0,1
3567,29,538,91,0,1
113544,13,511,1574,1,1
86863,26,1115,111,0,1
10132,5,893,42,0,1
83810,9,287,1303,0,1
111506,8,6,141,0,1
80439,13,485,1291,0,1
4247,8,501,797,0,1
28702,8,7,1274,0,1
29137,13,513,431,0,1
123516,13,653,332,0,1
20354,13,146,207,0,1
14856,13,454,609,0,1
66454,8,99,785,0,1
69311,9,520,772,0,1
94399,8,1086,125,0,1
93141,9,19,1198,0,1
28837,26,1106,590,0,1
4867,7,641,898,0,1
105105,29,787,669,0,1
64169,28,702,1140,0,1
12116,8,1084,1154,0,1
56494,8,810,1005,0,1
126352,26,630,510,0,1
85430,13,139,1388,0,1
3466,8,1018,257,1,1
63698,26,243,151,0,1
6896,8,58,462,0,1
97106,26,529,713,0,1
28249,9,788,772,0,1
106977,26,435,1513,0,1
736,3,670,444,0,1
57051,30,626,393,0,1
19940,8,66,445,0,1
33358,8,627,781,0,1
65240,12,466,502,0,1
90164,13,586,1324,0,1
124518,9,468,455,0,1
31775,26,769,799,0,1
107931,8,56,64,0,1
44229,8,494,63,0,1
93279,13,1033,1053,0,1
28595,30,939,400,0,1
96603,13,881,1218,0,1
104848,9,989,1412,0,1
62202,26,375,196,0,1
66129,12,1063,439,0,1
47161,13,1032,163,0,1
18465,13,1032,1084,0,1
99736,8,906,793,0,1
95423,13,281,1174,0,1
49213,11,913,1391,0,1
7683,4,104,1460,0,1
101217,7,17,607,0,1
37110,13,480,297,0,1
11531,13,723,174,0,1
65582,13,162,283,0,1
20112,8,723,603,0,1
93594,30,1103,795,0,1
76007,29,896,1115,0,1
39005,10,968,828,0,1
97112,30,500,262,0,1
51505,8,45,467,0,1
50753,8,554,189,0,1
46808,13,281,744,0,1
75166,30,311,1458,0,1
18942,29,443,943,0,1
89200,8,911,732,0,1
31923,29,982,63,0,1
118665,8,48,1244,0,1
66321,8,248,684,0,1
16513,9,896,99,0,1
31072,5,934,749,0,1
53899,8,449,414,0,1
92374,9,989,575,0,1
75055,11,910,1152,0,1
79331,11,1099,1067,0,1
115613,29,3,386,0,1
47929,26,1072,234,0,1
75005,8,610,337,0,1
94588,26,322,455,0,1
121265,26,991,596,0,1
80109,3,385,1025,0,1
96791,8,711,1008,0,1
128190,8,581,441,0,1
82580,30,913,865,0,1
25713,8,48,1097,0,1
111889,8,759,1121,0,1
15576,8,80,672,0,1
33506,8,449,1480,0,1
8869,26,666,619,0,1
75223,26,1080,599,0,1
65959,9,468,369,0,1
54,30,332,958,0,1
26248,11,669,816,0,1
110666,13,27,1498,0,1
52456,8,11,815,0,1
122513,26,470,1191,0,1
98528,26,301,1534,0,1
78871,8,928,1345,0,1
37536,8,846,672,0,1
100913,9,607,235,0,1
28069,8,817,904,0,1
75473,12,1063,637,0,1
76808,10,431,432,0,1
13999,13,157,283,0,1
7617,8,554,675,0,1
74482,29,800,1167,0,1
2072,26,925,46,0,1
69210,29,265,81,0,1
93963,13,726,427,0,1
29144,13,510,988,0,1
3325,12,705,1356,0,1
54722,12,779,1414,0,1
115096,8,581,881,0,1
96309,13,766,1467,0,1
92611,29,1035,247,0,1
60353,11,571,1134,0,1
