id,campaign_id,coupon_id,customer_id,redemption_status
65958,5,893,829,0
124598,8,792,489,0
23200,13,1047,1324,0
61328,29,696,659,0
43587,13,1112,765,0
4568,11,971,1405,0
81738,29,416,152,0
123864,4,935,78,0
71549,8,865,136,0
101861,1,312,344,0
29531,26,352,1261,0
11871,12,1063,1331,0
49398,30,318,98,0
64330,10,15,1224,0
15790,4,860,924,0
90063,13,465,1346,0
110931,26,1057,328,0
26959,26,1006,261,0
19872,13,920,1259,0
118223,2,628,304,0
127433,30,911,263,0
52689,30,325,607,0
122738,13,163,101,0
71718,30,412,1341,0
9393,1,676,344,0
26062,8,762,417,0
98504,8,970,633,0
41755,13,118,299,0
117214,13,249,1158,0
73839,8,80,992,0
32256,8,63,732,0
70184,30,529,1012,0
125915,26,963,599,0
52508,8,812,1431,0
92542,13,138,1100,0
26780,8,1084,39,0
7496,29,982,363,0
4079,8,981,380,0
94933,5,934,828,0
109544,8,598,383,0
95827,13,262,712,0
121010,8,88,1229,0
39334,13,892,1552,0
9859,26,582,1239,0
111189,13,778,1489,0
120251,30,798,1298,0
35116,13,482,1398,0
68039,8,71,1042,0
79208,13,751,754,0
31695,8,271,1296,0
39797,26,1115,245,0
35271,9,578,15,0
68629,13,150,344,0
87748,11,506,421,0
67403,13,773,808,0
30134,13,138,820,0
49859,26,489,162,0
111836,8,810,858,0
97908,30,773,776,0
61351,12,466,7,0
25612,8,1086,515,0
4687,13,137,298,0
62025,30,754,565,0
17350,8,711,347,0
49603,30,863,1351,0
14602,13,844,611,0
114568,13,130,440,0
64340,13,692,441,0
89068,8,56,225,0
82290,8,13,1458,0
1074,8,1086,1238,0
79746,4,895,119,0
94785,7,1102,957,0
17694,13,140,1532,0
12090,13,468,416,0
72435,8,98,270,0
43118,13,465,429,0
13828,8,747,810,0
48041,26,313,1347,0
117018,8,100,1384,0
54407,8,762,1560,0
24587,29,265,368,0
77612,30,712,1357,0
44151,8,103,923,0
30018,13,472,1214,0
982,13,705,197,0
96013,13,422,290,0
68786,26,473,1544,0
51119,13,171,1186,0
70309,8,65,1372,0
12319,13,138,214,0
69366,8,13,893,0
61545,30,531,519,0
51890,8,544,508,0
103363,29,943,874,0
88896,13,277,234,0
102383,9,105,924,0
70578,13,796,1155,0
65523,13,744,1461,0
100484,13,734,1375,0
72681,29,458,1216,0
36343,26,451,1226,0
125240,11,1099,1332,0
1181,30,428,11,0
28214,13,1027,1331,0
117735,26,2,214,0
57120,13,672,839,0
92048,30,1036,733,0
26335,8,13,19,0
69207,13,116,205,0
84852,30,1076,58,0
126045,8,283,143,0
49163,30,984,262,0
22229,13,273,5,0
49857,29,1040,1216,0
93528,30,354,1436,0
60609,26,855,27,0
16729,13,982,1190,0
110551,13,166,854,0
118371,13,891,1199,0
30195,13,157,483,0
41438,8,725,1419,0
2977,26,502,687,0
62063,26,262,233,0
41934,26,867,648,0
101731,8,598,212,0
3236,13,151,1532,0
23386,8,511,100,0
30577,13,504,1204,0
13069,8,271,1023,0
46770,9,635,271,0
58425,8,85,1444,0
120869,12,107,1192,0
82389,8,293,1044,0
88176,8,87,1529,0
26625,10,662,809,0
51375,10,689,1366,0
57288,13,136,194,0
119159,9,705,484,0
43175,13,667,61,0
36620,8,922,860,0
97116,8,705,586,0
51292,7,641,684,0
109909,10,1043,377,0
92966,8,470,38,0
110332,30,531,1104,0
115043,30,423,1310,0
107386,10,689,1302,0
82256,8,567,1339,0
110751,13,1021,891,0
92437,13,281,60,0
11956,30,961,344,0
87037,26,870,90,0
71464,13,26,267,0
84573,30,594,1462,0
80104,13,1021,301,0
65869,8,741,1047,0
89893,30,431,969,0
24605,8,808,1578,0
44469,8,744,1178,0
99673,8,537,1232,0
57382,13,149,874,0
116647,8,979,386,0
91917,26,484,196,0
102663,13,118,430,0
53625,8,56,1029,0
2891,30,998,890,0
9231,29,1081,586,0
82966,9,19,74,0
9014,13,22,1327,0
101818,2,583,823,0
5235,13,162,1030,0
34158,8,80,1545,0
111181,4,791,1017,0
86644,30,308,1192,0
95421,12,108,756,0
45358,13,171,812,0
76352,13,23,456,0
93826,8,707,1545,0
108580,29,3,7,0
94650,13,119,172,0
23468,13,472,555,0
27836,26,973,1132,0
12386,7,687,1531,0
39949,11,759,763,0
102545,8,1049,267,0
37724,30,554,1379,0
98667,8,9,1087,0
102494,8,79,1136,0
70983,13,771,221,0
81890,11,658,793,0
119155,26,357,1026,0
111170,13,608,241,0
9337,13,778,1033,0
117141,13,685,761,0
15436,7,1050,1493,0
52228,8,694,1480,0
108390,2,1107,1449,0
59943,13,886,1305,0
120986,8,71,732,0
10713,8,884,789,0
27752,13,673,1042,0
93463,8,807,1552,0
86507,13,511,735,0
33190,13,1032,172,0
116227,8,95,332,0
128278,9,896,368,0
66816,13,112,1398,0
55993,13,744,351,0
17124,26,243,869,0
82672,11,1044,958,0
73794,13,601,1454,0
56515,5,431,1378,0
27375,13,408,551,0
126252,8,747,1490,0
90405,9,520,659,0
52972,26,775,384,0
7210,13,511,1100,0
33718,5,893,959,0
32192,8,513,589,0
50787,29,896,570,0
23157,9,691,1351,0
38714,7,986,63,0
95128,30,984,1337,0
77839,8,1002,772,0
39201,5,663,1246,0
43926,26,1020,1323,0
6868,13,152,91,0
104005,26,464,1396,0
78390,8,674,1006,0
10770,11,1012,1394,0
61795,8,970,757,0
23041,13,146,1310,0
94575,29,1040,474,0
78849,8,9,709,0
94628,26,478,189,0
104770,13,145,167,0
7035,8,723,789,0
383,26,327,523,0
39181,8,248,758,0
39516,29,3,57,0
30585,29,597,338,0
35293,26,998,1450,0
34257,26,634,46,0
103139,8,48,1100,0
92931,13,273,1500,0
65494,5,934,109,0
86926,13,124,1431,0
73142,26,735,449,0
80431,29,982,973,0
64008,11,506,776,0
16564,8,1063,1375,0
40765,30,919,1215,0
27146,7,986,677,0
103039,30,341,610,0
15978,29,458,1329,0
25837,13,1047,945,0
45008,11,1044,1405,0
88521,11,669,633,0
48276,8,1033,708,0
6116,13,440,1534,0
57914,13,1045,1186,0
48817,8,10,691,0
101253,8,744,775,0
21881,8,77,1381,0
13173,13,517,1192,0
30360,13,1065,426,0
87166,9,444,879,0
22055,5,893,1346,0
34438,8,711,598,0
13776,8,754,295,0
88784,8,447,770,0
81276,9,18,1185,0
17539,13,153,1289,0
85847,30,423,636,0
75673,8,66,1161,0
36836,8,674,108,0
46903,13,454,1407,0
66534,10,968,389,0
109537,9,520,271,0
112207,8,248,1331,0
118822,30,665,550,0
118862,12,492,545,0
9864,13,766,1223,0
16679,13,158,1450,0
89139,8,45,932,0
70138,13,1021,613,0
62894,13,132,357,0
11949,8,257,867,0
80525,8,77,1539,0
30386,8,103,350,0
56266,13,510,748,0
58768,13,1045,1473,0
117854,13,467,1458,0
88377,8,654,854,0
38142,13,244,997,0
3881,26,358,1209,0
112241,26,797,1025,0
86435,30,1001,9,0
31365,26,593,357,0
14005,26,710,969,0
12567,30,672,378,0
12197,8,98,1360,0
26570,7,1102,28,0
105889,29,619,1041,0
60474,9,19,1148,0
113676,30,1024,492,0
11096,13,454,615,0
9598,8,757,99,0
19774,13,152,290,0
93685,26,629,1378,0
83573,13,681,1241,0
120414,27,405,787,0
107109,13,586,623,0
108997,8,1017,1400,0
65791,8,1081,141,0
28859,13,881,593,0
116784,13,268,1545,0
119608,8,964,131,0
8713,8,627,1135,0
49034,8,920,844,0
71442,13,608,399,0
119430,13,1007,757,0
35520,13,126,1062,0
18495,26,926,857,0
95814,8,674,1092,0
78081,9,575,1549,0
122709,13,111,1289,0
93303,12,783,664,0
51561,29,418,338,0
126397,11,913,1092,0
70404,8,383,1336,0
69587,13,112,164,0
72877,13,123,204,0
45321,5,431,60,0
127922,8,513,959,0
12864,8,846,1336,0
86535,13,644,1115,0
112162,8,269,1516,0
29876,8,759,769,0
118183,13,1059,696,0
10411,13,673,1072,0
40911,30,894,1064,0
13876,13,126,582,0
119761,8,1000,196,0
86781,13,815,1329,0
94877,13,169,1076,0
18467,26,492,93,0
70922,8,77,1568,0
103980,13,24,1309,0
8232,13,145,1427,0
46755,13,467,1480,0
121879,11,506,1415,0
83419,13,723,1339,0
71321,8,1045,1052,0
76148,26,582,46,0
52334,26,1,619,0
1522,8,77,1003,0
121332,8,1063,667,0
98882,7,986,36,0
124045,13,482,868,0
101935,12,107,1325,0
67431,8,76,198,0
46377,30,921,814,0
18402,8,554,1141,0
13523,3,828,464,0
14100,13,128,529,0
62858,8,889,1269,0
21680,8,64,157,0
14365,8,920,1236,0
71124,8,1085,163,0
2397,8,737,125,0
110146,13,960,1091,0
35522,12,492,100,0
25466,8,481,699,0
56156,13,168,789,0
15639,13,920,1432,0
89143,26,1053,642,0
49232,13,483,150,0
6380,9,607,814,0
110339,29,873,26,0
100120,8,544,249,0
127820,8,71,1567,0
12648,13,275,877,0
34495,11,669,453,0
78692,8,103,772,0
52175,13,133,859,0
73155,13,601,1452,0
95498,8,792,70,0
83179,11,1012,468,0
93725,30,468,1258,0
19983,5,893,1072,0
116827,30,712,1274,0
41825,8,656,1272,0
32204,11,669,1434,0
29991,30,857,1081,0
60729,5,934,1223,0
86524,9,468,1089,0
106723,26,1053,435,0
35758,5,431,375,0
68420,2,347,1241,0
10506,13,731,1329,0
27404,30,595,1429,0
112255,8,581,554,0
72569,13,901,111,0
42729,8,532,1092,0
48874,13,150,638,0
34391,8,682,34,0
66827,30,291,262,0
24760,11,913,253,0
8684,26,313,449,0
44280,13,273,954,0
3284,4,935,891,0
86485,11,980,1215,0
97179,10,824,181,0
69952,26,316,782,0
49001,8,733,1210,0
81470,12,1063,1012,0
101579,13,892,8,0
110029,8,661,516,0
37035,11,971,107,0
123422,13,468,1135,0
99887,13,157,12,0
106346,26,476,1508,0
60957,8,74,1341,0
18818,13,951,1434,0
105159,13,114,810,0
41147,8,79,215,0
95087,10,934,761,0
69730,8,45,859,0
46421,8,276,200,0
85825,13,1028,1154,0
100466,11,910,408,0
60455,26,764,615,0
66928,29,448,570,0
5650,29,750,262,0
71999,13,136,1159,0
88630,29,621,855,0
110093,30,355,619,0
351,12,466,1387,0
116156,13,129,470,0
59919,8,928,684,0
66450,13,815,401,0
126369,13,450,397,0
65410,9,691,63,0
109667,13,154,574,0
58784,8,47,1573,0
43046,12,492,1159,0
46966,13,146,969,0
74671,8,883,243,0
68292,8,812,1124,0
59647,26,729,958,0
4098,13,450,280,0
65995,10,934,1311,0
75689,29,943,1140,0
13220,13,606,650,0
44943,8,383,236,0
93261,13,125,1378,0
5376,9,989,962,0
74027,26,453,943,0
114600,13,293,1164,0
41219,12,783,100,0
80680,8,817,1507,0
51874,12,470,1033,0
59287,13,731,1239,0
86682,26,349,88,0
23434,8,808,1062,0
49506,30,563,711,0
126473,13,625,911,0
96423,28,977,1014,0
40687,8,81,454,0
116641,30,324,776,0
35172,13,844,92,0
19029,8,559,1001,0
109644,9,535,192,0
51532,8,74,1188,0
40470,8,550,973,0
88414,12,526,1549,0
120118,10,934,1563,0
58596,29,696,943,0
75929,8,64,937,0
102649,13,172,1324,0
44316,13,131,674,0
47366,13,150,506,0
100975,30,857,1288,0
38364,8,248,1085,0
61862,13,675,391,0
101150,13,125,1091,0
28528,13,129,793,0
85792,13,1025,705,0
125685,30,343,269,0
35902,8,615,1376,0
119377,13,1033,153,0
75540,30,531,724,0
29911,9,989,894,0
45537,30,961,413,0
115228,13,470,638,0
105477,13,681,289,0
28063,8,723,51,0
4482,26,1057,191,0
55035,8,92,516,0
66224,30,308,368,0
96247,8,437,1273,0
80148,5,663,1152,0
56150,13,1031,1046,0
44536,8,865,1193,0
106607,5,934,763,0
109832,12,496,861,0
63192,29,985,1384,0
105517,30,794,1415,0
122369,12,466,100,0
28490,9,19,471,0
46387,30,541,979,0
73833,10,106,1311,0
64969,13,512,353,0
64039,13,944,725,0
84841,8,56,234,0
18555,10,1043,1093,0
88349,12,107,634,0
7530,11,1099,726,0
5991,26,317,1261,0
43199,30,863,413,0
2664,8,567,1229,0
12817,13,172,154,0
105326,3,836,1457,0
13730,13,27,1200,0
88997,13,1029,1446,0
53177,8,447,1471,0
24846,9,635,1099,0
67758,26,589,1202,0
117887,29,3,1229,0
91604,5,1105,1346,0
40241,13,127,660,0
111877,29,715,943,0
50649,30,318,1341,0
11474,13,159,228,0
32904,26,629,1547,0
90793,8,915,196,0
45623,13,170,118,0
19616,29,416,1115,0
85585,11,1099,302,0
127018,8,257,405,0
82243,9,607,1318,0
20420,13,125,1216,0
30120,8,103,66,0
16484,13,865,1255,0
93519,13,694,1245,0
37826,8,709,1580,0
62448,8,762,1461,0
115337,26,368,865,0
38991,13,1028,1413,0
119179,5,279,737,0
78102,30,1015,858,0
41813,8,89,382,0
114584,29,674,1006,0
126502,8,256,643,0
74105,30,691,1291,0
114678,8,981,572,0
61028,13,150,1441,0
118097,8,14,46,0
87603,13,244,1263,0
21775,13,610,286,0
90174,26,852,387,0
83019,13,992,414,0
28402,13,130,1239,0
61446,8,1059,366,0
77027,13,1032,543,0
121890,13,1047,1073,0
128165,11,971,724,0
68120,13,281,790,0
4637,8,1085,598,0
1245,13,22,1295,0
98058,8,296,1022,0
52586,8,884,643,0
95828,13,610,1201,0
105813,12,779,731,0
84717,8,1073,314,0
77680,30,965,1401,0
56486,8,1048,561,0
115274,30,308,1106,0
111410,8,645,1338,0
116069,13,386,163,0
82284,13,766,133,0
66347,13,865,1292,0
8411,30,318,1167,0
19874,13,138,1465,0
35766,8,53,1446,0
119805,13,450,1473,0
28832,8,6,906,0
9745,29,674,555,0
16361,13,942,317,0
77873,29,1040,792,0
86001,8,70,1383,0
102444,29,1035,1198,0
103613,28,441,1463,0
104104,2,1047,979,0
122239,13,22,1457,0
74667,13,162,36,0
20425,5,455,1463,0
95732,8,509,1480,0
24593,8,772,1434,0
14451,13,480,831,0
109166,29,613,1324,0
37605,8,97,1534,0
108898,13,143,93,0
102548,13,778,518,0
98636,26,916,865,0
96491,13,139,138,0
119238,13,293,1409,0
89644,13,844,1079,0
30762,5,279,1522,0
63631,13,20,1007,0
46234,9,19,443,0
57860,8,92,1025,0
56318,28,315,72,0
36030,13,513,321,0
40259,26,1020,943,0
49847,30,918,871,0
5687,13,139,560,0
10728,8,11,1076,0
126897,29,674,278,0
52254,30,370,795,0
1041,11,658,565,0
47504,26,937,932,0
80854,28,534,1463,0
56165,8,47,914,0
53082,9,18,1139,0
116110,3,404,1025,0
66246,3,404,464,0
51497,11,669,1174,0
94067,30,531,653,0
100230,26,250,11,0
119354,13,24,1524,0
31641,13,121,572,0
76430,8,610,1157,0
126237,26,367,1167,0
73232,13,137,924,0
79692,13,625,570,0
40067,8,449,1505,0
68207,11,658,1558,0
94436,30,370,834,0
107957,13,24,1397,0
48936,11,571,1146,0
62962,26,582,1211,0
11987,8,911,739,0
5922,13,692,987,0
29248,8,674,1197,0
34231,13,149,787,0
69604,8,1033,1274,0
42537,26,981,916,0
52727,29,538,247,0
51138,26,365,507,0
12905,30,576,523,0
59493,8,86,1280,0
80214,13,1007,47,0
47930,11,571,191,0
60942,13,886,970,0
32954,30,261,1477,0
76140,12,470,482,0
26894,26,824,717,0
10701,8,810,1039,0
55767,8,1059,982,0
94150,8,501,633,0
43874,8,511,1091,0
119913,10,968,418,0
20737,27,825,1469,0
43460,30,923,1298,0
91532,29,1035,1444,0
107764,29,975,189,0
113124,13,1112,1022,0
39311,13,465,995,0
81479,8,792,731,0
51801,13,467,977,0
127393,8,916,838,0
66975,30,468,1405,0
99161,30,409,1290,0
87223,8,51,651,0
11843,11,1012,420,0
73405,30,359,417,0
65758,26,334,375,0
24733,8,490,235,0
110622,13,138,781,0
58853,27,1097,1192,0
44149,8,1084,386,0
73414,13,504,1390,0
38437,8,559,866,0
103507,13,586,913,0
44625,30,683,836,0
36437,12,779,711,0
60330,8,481,571,0
34342,8,805,87,0
82699,13,413,19,0
93842,13,888,514,0
68137,8,102,382,0
98880,8,53,1070,0
26445,13,758,27,0
58997,9,989,661,0
63131,8,964,1532,0
86259,13,406,689,0
11936,13,154,1147,0
62701,13,515,1174,0
7546,26,748,1387,0
109655,8,449,1411,0
65089,8,46,1313,0
47106,8,942,970,0
43122,29,621,460,0
25477,8,537,1519,0
45916,5,967,515,0
34282,11,1099,1246,0
22958,30,754,1298,0
26415,13,483,71,0
21043,13,511,525,0
11550,30,857,1375,0
119365,30,625,713,0
120180,27,405,195,0
35834,30,872,597,0
52369,13,144,1166,0
118829,12,819,528,0
35229,30,683,88,0
106199,5,893,375,0
102703,26,1090,1565,0
116080,13,919,446,0
27608,13,166,536,0
10517,26,942,801,0
7165,13,21,17,0
86049,28,534,72,0
66803,13,901,1184,0
5862,9,705,471,0
20542,13,610,1191,0
52805,8,77,815,0
65221,13,530,119,0
61992,4,591,7,0
108033,13,132,231,0
13999,13,157,283,0
97273,11,571,559,0
99685,8,470,654,0
38066,27,718,503,0
9246,13,485,729,0
105836,12,109,655,0
2840,13,472,361,0
102176,11,795,418,0
81206,26,377,751,0
100419,26,790,141,0
34702,13,685,1268,0
3517,13,1027,1357,0
16513,9,896,99,0
98987,13,468,1352,0
9960,8,700,1,0
7193,8,645,1013,0
54327,13,901,971,0
15038,8,757,837,0
26077,13,865,12,0
112847,2,744,1223,0
90238,29,448,1444,0
79215,5,1105,302,0
88358,8,983,736,0
96024,4,459,498,0
95924,13,865,881,0
57864,13,1007,30,0
116420,5,893,1223,0
90665,8,449,1044,0
465,8,598,1201,0
79429,28,702,234,0
109061,8,709,488,0
94916,29,458,363,0
50910,29,787,57,0
108471,2,673,153,0
83759,7,1102,661,0
98547,8,656,1296,0
99510,11,910,1086,0
71871,13,125,494,0
88411,29,643,368,0
67438,4,791,924,0
116377,11,795,1464,0
22989,12,1075,482,0
79446,13,143,590,0
23347,26,797,1457,0
107575,26,636,1290,0
103405,8,622,868,0
49889,29,1040,1229,0
15459,13,786,453,1
57320,13,796,1403,0
73630,8,1073,1154,0
28577,13,154,1127,0
36143,30,428,141,0
98183,13,886,1054,0
120786,8,509,999,0
65668,13,770,566,0
62223,30,667,619,0
8664,9,19,1319,0
109326,13,885,782,0
83906,30,5,357,0
99674,8,447,120,0
5288,13,128,405,0
108658,8,90,937,0
17276,13,960,1533,0
88437,13,149,1223,0
8635,8,725,1343,0
106900,30,909,569,0
69142,13,145,1025,0
11003,13,473,608,0
95540,13,627,1531,0
102968,8,61,837,0
114788,26,745,1387,0
873,2,559,1241,0
85984,8,8,309,0
44455,8,604,1532,0
38129,8,1073,1082,0
80479,10,934,1152,0
116299,13,960,1383,0
12719,30,646,1167,0
51861,13,731,644,0
49787,30,945,993,0
18349,13,127,444,0
34863,13,473,1543,0
15829,13,960,881,0
79671,29,750,1045,0
68358,8,585,1434,0
69484,11,980,533,0
57252,13,979,1451,0
53451,4,407,413,0
37787,26,327,1473,0
113741,10,1043,997,0
52960,26,502,1347,0
79181,26,905,1357,0
92421,26,337,1159,0
32351,13,483,36,0
77413,8,661,375,0
9158,8,532,361,0
36886,8,885,206,0
70272,13,510,161,0
120939,30,965,801,0
66350,13,1065,1015,0
34983,29,1046,784,0
108078,9,18,420,0
38891,13,293,304,0
30551,13,515,966,0
128243,7,687,679,0
46599,8,60,1081,0
57875,13,751,1332,0
19985,13,644,427,0
112529,12,779,452,0
59383,8,91,462,0
106933,28,315,189,0
109354,4,16,42,0
53933,13,773,1550,0
118721,9,989,1333,0
49767,8,792,1468,0
61086,26,358,719,0
6197,30,691,1226,0
108189,13,731,825,0
77531,2,514,1097,0
118799,30,439,492,0
4457,13,610,1429,0
30529,8,694,1122,0
775,13,513,161,0
112284,8,97,319,0
7173,12,783,873,0
26251,13,162,417,0
19607,13,1033,487,0
103951,8,433,422,0
8993,11,913,978,0
336,13,625,136,0
64631,12,1075,1412,0
97880,29,1081,573,0
118952,13,122,1017,0
12044,8,740,25,0
102266,8,744,25,0
57337,8,97,149,0
89986,26,746,317,0
67052,13,110,268,0
46595,26,564,783,0
57624,12,108,911,0
62745,8,100,1349,0
40157,13,892,153,0
83246,30,358,1387,0
112806,30,318,63,0
121038,8,544,1122,0
44398,30,414,1246,0
96233,8,544,881,0
86079,13,142,709,0
110646,8,87,730,0
75432,8,78,478,0
52944,13,121,1003,0
77996,7,641,302,0
37701,8,610,992,0
125131,8,747,1479,0
34918,13,673,877,0
80732,9,105,151,0
51480,8,247,1042,0
119119,13,979,133,0
92834,30,857,1010,0
38002,29,3,634,0
43702,13,719,336,0
58085,29,619,637,0
125015,8,285,101,0
63401,30,325,435,0
58527,30,706,1146,0
36982,13,679,309,0
67915,29,621,131,0
36606,8,501,651,0
127757,13,244,64,0
71344,13,485,1401,0
15537,13,723,714,0
61564,26,776,1384,0
52991,9,691,1500,0
15249,12,1063,452,0
123995,13,1112,772,0
61261,13,406,453,0
41915,26,991,1347,0
11219,11,571,1031,0
28830,26,519,639,0
49420,2,642,833,0
94367,30,594,23,0
56605,13,480,107,0
13645,7,687,363,0
7765,8,672,135,0
14270,8,276,162,0
95447,13,467,1147,0
27733,8,96,144,0
109023,30,358,683,0
64270,30,541,1072,0
118424,29,785,960,0
108068,5,893,80,0
126867,8,672,213,0
59047,13,844,864,0
87878,11,506,766,0
86163,30,616,1258,0
71907,8,672,1264,0
116003,9,607,74,0
54377,13,780,663,0
89684,13,149,968,0
54912,13,161,445,0
126541,26,288,1401,0
72582,13,144,1190,0
115334,8,52,1540,0
128015,9,691,170,0
100389,13,510,737,1
66809,13,815,1060,0
105921,30,576,464,0
66055,13,273,1405,0
122991,9,105,570,0
108384,13,167,740,0
121608,7,641,478,0
20094,8,55,276,0
112370,26,446,1061,0
57941,13,293,110,0
113410,2,673,979,0
21048,8,91,1531,0
115882,13,954,269,0
76875,8,622,1277,0
2460,9,105,865,0
48828,7,687,661,0
54632,30,614,1390,0
46904,30,704,1542,0
61106,8,672,402,0
67212,2,559,1260,0
45415,13,556,894,0
124029,30,659,1012,0
31005,13,157,1043,0
114718,30,547,935,0
74787,8,559,1420,0
7342,9,105,1460,0
95202,30,659,400,0
1653,13,734,1091,0
76778,13,1100,1484,0
101077,8,68,761,0
120199,2,1107,153,0
44290,13,171,679,0
525,13,22,413,0
15740,11,971,1574,0
72626,13,1108,1222,0
77572,29,445,1162,0
57398,13,723,543,0
40872,8,694,561,0
111558,8,82,1453,0
31299,8,782,367,0
73106,12,466,1412,0
90433,8,672,456,0
17883,8,741,683,0
8212,8,46,684,0
78805,8,772,1131,0
117948,13,511,633,0
109486,26,855,98,0
127428,26,912,300,0
48413,8,805,518,0
51034,30,921,524,0
38657,13,450,458,0
93325,8,902,21,1
42135,26,334,957,0
78628,13,982,383,0
107097,13,135,302,0
861,13,778,899,0
85493,30,541,432,0
41272,13,114,1393,0
14624,8,579,435,0
93523,5,663,1408,0
100412,13,601,1304,0
52731,29,785,1485,0
84500,7,1102,446,0
33987,5,893,1120,0
61128,8,75,707,0
95773,8,964,1292,0
28658,4,459,265,0
119262,8,1000,1098,0
1695,8,77,791,0
88752,8,537,72,0
1597,13,888,174,0
86833,13,126,733,0
83219,13,110,1472,0
80496,8,550,785,0
61410,8,805,1477,0
21828,13,1007,393,0
76363,10,824,957,0
40082,8,723,1324,0
5924,8,494,4,0
69084,13,156,1539,0
5383,8,723,691,0
91455,8,928,571,0
23590,26,250,1227,0
106214,8,920,116,0
106612,30,1068,1072,0
8676,12,819,169,0
90883,4,935,695,0
46579,29,696,501,0
42574,13,951,244,0
111234,13,135,1544,0
81773,13,719,169,0
49714,8,694,377,0
39199,8,48,175,0
58400,26,305,975,0
26096,5,663,337,0
6126,13,756,446,0
24898,8,654,909,0
23911,28,587,1547,0
82686,10,662,6,0
38039,8,9,441,0
35169,8,759,1531,0
1177,30,381,823,0
34605,8,804,888,0
61257,8,84,56,0
95389,7,641,271,0
58371,30,911,1046,0
122112,30,574,1458,0
39942,12,526,1017,0
36646,8,883,863,0
63651,8,8,593,0
25834,9,691,1148,0
47152,8,979,838,0
67295,8,92,125,0
83147,8,579,525,0
3723,13,780,1346,0
22964,26,329,754,0
95205,13,705,89,0
80365,8,82,699,0
90608,8,96,976,0
39860,13,530,1409,0
70055,26,862,1258,0
30305,8,979,1102,0
66317,8,1000,341,0
102464,30,333,151,0
118834,8,473,1460,0
95291,26,514,1547,0
24279,26,636,957,0
29798,8,700,776,0
96238,29,868,1,0
41918,29,621,334,0
31721,13,513,1409,0
77130,8,76,105,0
99360,12,572,686,0
39433,11,759,595,0
5420,26,379,751,0
67338,13,1114,394,0
122557,26,634,191,0
73786,13,627,404,0
119904,30,531,1521,0
120280,8,45,113,0
52227,11,795,1394,0
1606,13,1021,1124,0
121666,13,275,627,0
117137,26,695,283,0
101087,13,542,1398,0
83733,13,920,1075,0
124709,7,17,1052,0
109632,7,17,760,0
19859,29,696,1324,0
19684,13,485,934,0
44734,11,1099,281,0
99696,4,895,571,0
30799,10,431,832,0
118985,26,379,328,0
42156,8,99,1468,0
85181,26,521,158,0
70999,13,468,1549,1
115169,9,870,42,0
37823,8,567,900,0
111133,8,705,352,0
95874,13,165,550,0
124863,26,630,1565,0
60077,30,754,857,1
94020,13,273,275,0
104514,8,292,50,0
83701,13,122,1329,0
80677,13,1031,1064,0
71400,13,796,1254,0
93037,26,564,1167,0
68435,13,131,1427,0
94923,12,492,831,0
57392,13,249,1461,0
43085,8,430,495,0
68134,13,1031,963,0
33270,11,571,967,0
100850,8,707,500,0
23924,28,853,1140,0
95140,26,1031,1291,0
24280,29,619,1165,0
61552,13,465,15,0
72152,30,291,1351,0
87197,13,578,1191,0
64035,11,571,301,0
70761,8,13,489,0
69692,13,124,875,0
9811,8,656,1198,0
79975,8,278,445,0
33821,29,621,1432,0
46900,4,803,474,0
114565,8,1000,706,0
93550,12,466,21,0
81999,13,454,1463,1
47828,13,482,253,0
54681,8,567,1335,0
78195,26,647,72,0
71372,30,933,15,0
36076,13,954,1134,0
114218,5,431,1466,0
79278,13,141,528,0
19464,8,544,1284,0
44954,30,4,974,0
53283,13,719,127,0
66880,13,21,963,0
118292,13,1045,20,0
110209,13,694,937,0
69821,30,615,99,0
37981,2,1107,675,0
29482,13,1025,881,0
65117,5,689,1215,0
835,13,865,1481,0
44738,13,168,1245,0
94940,13,1032,218,0
127297,13,155,1035,0
118431,8,581,1134,0
100096,8,257,684,0
56228,8,1059,437,0
77607,13,995,141,0
73753,13,161,638,0
69182,13,517,140,0
31922,8,772,670,0
128104,13,125,1579,0
106154,13,27,1410,0
63648,30,1104,1123,0
2860,8,737,1153,0
20606,26,1106,1304,0
77247,30,946,93,0
8867,2,642,852,0
16770,8,884,43,0
121425,13,153,635,0
31598,26,301,236,0
108058,12,819,1012,0
93204,28,674,1332,0
87365,9,444,1139,0
119140,30,1071,384,0
98562,13,714,8,0
69401,9,19,1332,0
113575,8,544,785,0
3659,12,492,1293,0
46932,13,1029,13,0
110228,13,485,1485,0
115538,30,672,1167,0
101655,8,981,1018,0
89914,12,1075,861,0
6880,13,515,899,0
58730,13,465,864,0
30728,30,889,1046,0
40049,26,609,712,0
15865,26,338,673,0
15360,10,15,389,0
77962,8,1063,390,0
23209,11,1044,1067,0
43981,8,911,454,0
106890,30,342,1159,0
16129,30,900,804,0
275,13,132,835,0
39340,13,892,800,0
65738,8,75,418,0
109776,10,732,839,0
116788,26,870,261,0
94838,8,889,357,0
14821,13,163,110,0
85817,12,572,998,0
70298,13,606,443,0
103040,13,144,1188,0
107865,30,343,121,0
119370,13,144,111,0
19074,30,631,1170,0
53336,13,482,71,0
38346,11,913,736,0
760,4,803,807,0
93617,8,65,1168,0
47221,11,971,464,0
86610,13,163,883,0
81613,2,853,1450,0
27958,8,808,1191,0
117163,8,65,1154,0
116578,8,96,551,0
94800,8,292,1018,0
88670,13,942,933,0
